sa4_code,year,sa4_name,attached_dwelling_median_sale_price,house_median_sale_price,total_residential_building_value,new_other_residential_building_value,new_houses_value,total_building_value,median_rent_weekly,latitude,longitude
217,2014,Warrnambool and South West,275000.0,248000.0,196586.4,8946.9,148864.1,305783.9,,-37.9744299727704,142.3822831055524
217,2015,Warrnambool and South West,265000.0,245000.0,192740.6,6518.0,141854.5,285607.3,,-37.9744299727704,142.3822831055524
217,2016,Warrnambool and South West,273250.0,252500.0,213788.3,9191.4,161809.5,348627.3,201.0,-37.9744299727704,142.3822831055524
217,2017,Warrnambool and South West,280000.0,258500.0,243147.1,7539.3,186926.2,342927.0,,-37.9744299727704,142.3822831055524
217,2018,Warrnambool and South West,285000.0,265000.0,238512.3,4253.5,188242.9,349761.3,,-37.9744299727704,142.3822831055524
217,2019,Warrnambool and South West,300000.0,253000.0,260973.4,5323.6,202166.9,357534.2,,-37.9744299727704,142.3822831055524
217,2020,Warrnambool and South West,,,414190.2,36675.2,298061.1,562891.8,,-37.9744299727704,142.3822831055524
217,2021,Warrnambool and South West,,,,,,,250.0,-37.9744299727704,142.3822831055524
301,2011,Brisbane - East,,,260572.0,14609.0,203901.7,378108.7,350.0,-27.54773758251544,153.32582053073045
301,2012,Brisbane - East,,,283753.0,40018.7,205150.0,526122.6,,-27.54773758251544,153.32582053073045
301,2013,Brisbane - East,,,368511.1,64342.9,260499.0,520348.5,,-27.54773758251544,153.32582053073045
301,2014,Brisbane - East,480000.0,375000.0,532444.8,153784.3,324906.1,745861.9,,-27.54773758251544,153.32582053073045
301,2015,Brisbane - East,505000.0,395000.0,614088.9,184472.1,373228.1,769917.7,,-27.54773758251544,153.32582053073045
301,2016,Brisbane - East,529000.0,395000.0,571818.1,166255.1,354159.9,709686.5,395.0,-27.54773758251544,153.32582053073045
301,2017,Brisbane - East,543250.0,395000.0,625191.8,190856.6,376025.5,795941.4,,-27.54773758251544,153.32582053073045
301,2018,Brisbane - East,570000.0,386500.0,393661.3,116592.6,226329.3,656236.3,,-27.54773758251544,153.32582053073045
301,2019,Brisbane - East,562500.0,380000.0,369160.6,47612.9,256054.3,539520.7,,-27.54773758251544,153.32582053073045
301,2020,Brisbane - East,,,572917.3,141804.7,339089.2,749403.9,,-27.54773758251544,153.32582053073045
301,2021,Brisbane - East,,,,,,,420.0,-27.54773758251544,153.32582053073045
302,2011,Brisbane - North,,,342588.0,154278.3,122932.9,598277.5,330.0,-27.368020226044155,153.0599573595914
302,2012,Brisbane - North,,,333851.5,136281.3,137542.1,662705.8,,-27.368020226044155,153.0599573595914
302,2013,Brisbane - North,,,536382.5,285685.4,184452.6,763200.4,,-27.368020226044155,153.0599573595914
302,2014,Brisbane - North,485000.0,395000.0,635974.3,372122.8,194303.4,967323.3,,-27.368020226044155,153.0599573595914
302,2015,Brisbane - North,518000.0,403500.0,720529.6,420152.4,228092.7,1250345.6,,-27.368020226044155,153.0599573595914
302,2016,Brisbane - North,550000.0,405000.0,654024.5,354026.3,216867.4,1115379.2,370.0,-27.368020226044155,153.0599573595914
302,2017,Brisbane - North,565000.0,385000.0,681909.5,354031.3,239232.1,947176.5,,-27.368020226044155,153.0599573595914
302,2018,Brisbane - North,582000.0,366000.0,527787.5,237611.3,205235.2,1043397.4,,-27.368020226044155,153.0599573595914
302,2019,Brisbane - North,593390.0,370000.0,462089.2,138764.9,240763.8,786421.5,,-27.368020226044155,153.0599573595914
302,2020,Brisbane - North,,,541407.3,159206.4,261882.0,836954.5,,-27.368020226044155,153.0599573595914
302,2021,Brisbane - North,,,,,,,395.0,-27.368020226044155,153.0599573595914
303,2011,Brisbane - South,,,550499.3,212690.5,219777.5,1059829.9,350.0,-27.56695647511733,153.0694935140182
303,2012,Brisbane - South,,,422449.0,133865.9,182327.7,1126636.0,,-27.56695647511733,153.0694935140182
303,2013,Brisbane - South,,,791331.0,409015.3,270195.9,1068581.8,,-27.56695647511733,153.0694935140182
303,2014,Brisbane - South,565000.0,390000.0,1215722.2,711292.4,371509.2,1627475.6,,-27.56695647511733,153.0694935140182
303,2015,Brisbane - South,610000.0,415000.0,1464891.8,877960.5,445642.4,1947055.1,,-27.56695647511733,153.0694935140182
303,2016,Brisbane - South,659410.0,431250.0,1055138.8,435059.7,488014.2,1518966.8,390.0,-27.56695647511733,153.0694935140182
303,2017,Brisbane - South,680000.0,420000.0,1222204.2,515742.0,573945.7,1693123.0,,-27.56695647511733,153.0694935140182
303,2018,Brisbane - South,700000.0,400000.0,907575.6,258716.5,521234.9,1287511.2,,-27.56695647511733,153.0694935140182
303,2019,Brisbane - South,696000.0,395000.0,951988.0,258535.6,559686.8,1469868.5,,-27.56695647511733,153.0694935140182
303,2020,Brisbane - South,,,1443061.1,539697.0,703442.2,2182326.9,,-27.56695647511733,153.0694935140182
303,2021,Brisbane - South,,,,,,,405.0,-27.56695647511733,153.0694935140182
304,2011,Brisbane - West,,,274102.9,22372.6,153601.6,762024.1,370.0,-27.48579045328956,152.90748157358706
304,2012,Brisbane - West,,,260996.6,27464.5,157096.9,393148.9,,-27.48579045328956,152.90748157358706
304,2013,Brisbane - West,,,337295.8,79337.6,172791.5,534594.3,,-27.48579045328956,152.90748157358706
304,2014,Brisbane - West,576000.0,435000.0,418435.1,187450.1,161259.3,545771.5,,-27.48579045328956,152.90748157358706
304,2015,Brisbane - West,619000.0,460000.0,475134.1,192633.4,206711.3,681372.1,,-27.48579045328956,152.90748157358706
304,2016,Brisbane - West,650000.0,450000.0,527928.1,226592.9,215113.7,728884.5,400.0,-27.48579045328956,152.90748157358706
304,2017,Brisbane - West,685000.0,445000.0,484797.8,170570.3,226869.5,587964.3,,-27.48579045328956,152.90748157358706
304,2018,Brisbane - West,705000.0,435000.0,434664.8,131558.2,211920.5,827719.6,,-27.48579045328956,152.90748157358706
304,2019,Brisbane - West,720000.0,434000.0,395896.6,93382.2,214855.2,711032.4,,-27.48579045328956,152.90748157358706
304,2020,Brisbane - West,,,501760.3,151557.9,220711.4,664863.6,,-27.48579045328956,152.90748157358706
304,2021,Brisbane - West,,,,,,,420.0,-27.48579045328956,152.90748157358706
305,2011,Brisbane Inner City,,,1074149.2,710747.8,139827.4,1847656.8,370.0,-27.452441631268808,153.02749463367212
305,2012,Brisbane Inner City,,,1009143.7,638165.4,152738.4,2712727.2,,-27.452441631268808,153.02749463367212
305,2013,Brisbane Inner City,,,1983340.2,1565296.1,175279.2,3090722.0,,-27.452441631268808,153.02749463367212
305,2014,Brisbane Inner City,760000.0,481000.0,2897627.5,2348659.0,200583.2,3936674.5,,-27.452441631268808,153.02749463367212
305,2015,Brisbane Inner City,840000.0,490000.0,3071778.0,2584458.0,227957.9,4502561.0,,-27.452441631268808,153.02749463367212
305,2016,Brisbane Inner City,885000.0,492000.0,1830687.5,1355300.6,202910.7,3528330.5,415.0,-27.452441631268808,153.02749463367212
305,2017,Brisbane Inner City,930000.0,500000.0,1647449.8,1092417.4,234110.3,3009502.8,,-27.452441631268808,153.02749463367212
305,2018,Brisbane Inner City,980000.0,475000.0,1220083.1,697340.5,203397.9,2853091.2,,-27.452441631268808,153.02749463367212
305,2019,Brisbane Inner City,980000.0,478000.0,998143.4,457417.1,213791.9,2881831.5,,-27.452441631268808,153.02749463367212
305,2020,Brisbane Inner City,,,1380397.1,786295.3,224212.7,2368894.9,,-27.452441631268808,153.02749463367212
305,2021,Brisbane Inner City,,,,,,,425.0,-27.452441631268808,153.02749463367212
306,2011,Cairns,,,381824.5,5561.9,224293.3,552880.6,240.0,-17.62674619185925,145.50922659235718
306,2012,Cairns,,,254050.2,4650.0,187297.7,365100.3,,-17.62674619185925,145.50922659235718
306,2013,Cairns,,,308464.9,5823.6,245679.6,518412.1,,-17.62674619185925,145.50922659235718
306,2014,Cairns,360000.0,211375.0,411332.8,16448.0,337592.9,583375.4,,-17.62674619185925,145.50922659235718
306,2015,Cairns,380000.0,220000.0,408767.3,25854.1,325061.0,613402.2,,-17.62674619185925,145.50922659235718
306,2016,Cairns,385000.0,230000.0,382014.2,29391.7,295284.0,764316.4,280.0,-17.62674619185925,145.50922659235718
306,2017,Cairns,388724.0,232750.0,573647.1,208254.8,292304.4,917525.4,,-17.62674619185925,145.50922659235718
306,2018,Cairns,392500.0,225000.0,330566.2,23723.7,244163.3,671488.6,,-17.62674619185925,145.50922659235718
306,2019,Cairns,395000.0,230000.0,318790.1,5183.5,251530.5,814377.2,,-17.62674619185925,145.50922659235718
306,2020,Cairns,,,549267.9,13608.8,454584.0,793080.0,,-17.62674619185925,145.50922659235718
306,2021,Cairns,,,,,,,310.0,-17.62674619185925,145.50922659235718
307,2011,Darling Downs - Maranoa,,,210757.9,21409.4,163494.1,548544.1,180.0,-27.316730658585165,149.35568622250327
307,2012,Darling Downs - Maranoa,,,239094.1,28636.3,181218.1,447459.9,,-27.316730658585165,149.35568622250327
307,2013,Darling Downs - Maranoa,,,235531.8,38032.9,172522.9,403752.8,,-27.316730658585165,149.35568622250327
307,2014,Darling Downs - Maranoa,269000.0,300000.0,150774.4,17527.4,112897.5,371817.7,,-27.316730658585165,149.35568622250327
307,2015,Darling Downs - Maranoa,260000.0,248500.0,104905.5,6013.5,78907.8,268708.9,,-27.316730658585165,149.35568622250327
307,2016,Darling Downs - Maranoa,256000.0,228000.0,111913.1,4328.4,87982.7,340076.8,215.0,-27.316730658585165,149.35568622250327
307,2017,Darling Downs - Maranoa,255000.0,224500.0,113336.5,4097.9,86484.6,295857.9,,-27.316730658585165,149.35568622250327
307,2018,Darling Downs - Maranoa,262500.0,210000.0,102979.6,4359.7,72457.9,204998.7,,-27.316730658585165,149.35568622250327
307,2019,Darling Downs - Maranoa,245000.0,212500.0,90900.3,378.0,60595.0,210678.5,,-27.316730658585165,149.35568622250327
307,2020,Darling Downs - Maranoa,,,178613.5,4200.2,136545.8,328424.7,,-27.316730658585165,149.35568622250327
307,2021,Darling Downs - Maranoa,,,,,,,250.0,-27.316730658585165,149.35568622250327
308,2011,Central Queensland,,,576841.4,96372.5,436630.4,1019358.8,250.0,-24.10975238161875,149.3257399107628
308,2012,Central Queensland,,,947628.0,246019.9,649133.0,1684929.2,,-24.10975238161875,149.3257399107628
308,2013,Central Queensland,,,491708.5,91082.9,362918.2,650336.3,,-24.10975238161875,149.3257399107628
308,2014,Central Queensland,359000.0,344500.0,283671.1,27618.0,212143.7,460308.4,,-24.10975238161875,149.3257399107628
308,2015,Central Queensland,340500.0,310000.0,258868.5,13156.4,194633.1,449194.1,,-24.10975238161875,149.3257399107628
308,2016,Central Queensland,315000.0,282500.0,198918.8,13120.9,151683.7,312012.0,250.0,-24.10975238161875,149.3257399107628
308,2017,Central Queensland,299000.0,259500.0,164967.7,15303.7,118543.1,607364.1,,-24.10975238161875,149.3257399107628
308,2018,Central Queensland,295000.0,230000.0,149001.2,14923.9,101353.8,381289.9,,-24.10975238161875,149.3257399107628
308,2019,Central Queensland,290000.0,211000.0,215701.4,8114.3,148587.6,366986.6,,-24.10975238161875,149.3257399107628
308,2020,Central Queensland,,,458698.9,10553.9,257656.9,640453.1,,-24.10975238161875,149.3257399107628
308,2021,Central Queensland,,,,,,,280.0,-24.10975238161875,149.3257399107628
309,2011,Gold Coast,,,668950.9,177200.7,411166.9,1326220.8,350.0,-28.01307188964654,153.27068361486857
309,2012,Gold Coast,,,776806.6,311611.0,388916.5,1415176.2,,-28.01307188964654,153.27068361486857
309,2013,Gold Coast,,,1288223.4,641889.0,551091.3,2580182.5,,-28.01307188964654,153.27068361486857
309,2014,Gold Coast,500000.0,350000.0,1631116.5,750204.0,772454.4,2347944.0,,-28.01307188964654,153.27068361486857
309,2015,Gold Coast,539000.0,370000.0,2738188.5,1480988.1,1114370.6,4039037.5,,-28.01307188964654,153.27068361486857
309,2016,Gold Coast,573500.0,387500.0,2932671.0,1620863.2,1151266.5,4428367.0,390.0,-28.01307188964654,153.27068361486857
309,2017,Gold Coast,613750.0,415000.0,2091584.2,1008309.1,928499.2,3210714.2,,-28.01307188964654,153.27068361486857
309,2018,Gold Coast,645000.0,420000.0,1968255.8,929164.2,855706.3,2991765.0,,-28.01307188964654,153.27068361486857
309,2019,Gold Coast,648000.0,427000.0,1870460.2,1008592.5,674329.5,2603112.5,,-28.01307188964654,153.27068361486857
309,2020,Gold Coast,,,2458817.8,1472203.9,747877.1,3298581.7,,-28.01307188964654,153.27068361486857
309,2021,Gold Coast,,,,,,,450.0,-28.01307188964654,153.27068361486857
310,2011,Ipswich,,,523804.7,76150.1,406637.7,970253.7,280.0,-27.61020501616982,152.55066369439842
310,2012,Ipswich,,,492669.8,76285.2,378387.3,866457.6,,-27.61020501616982,152.55066369439842
310,2013,Ipswich,,,549900.5,67050.6,441799.3,1173037.6,,-27.61020501616982,152.55066369439842
310,2014,Ipswich,329000.0,311000.0,731410.2,157500.2,532228.9,1317108.8,,-27.61020501616982,152.55066369439842
310,2015,Ipswich,340000.0,324000.0,929399.5,273330.4,607801.1,1723486.6,,-27.61020501616982,152.55066369439842
310,2016,Ipswich,340000.0,340000.0,1135507.6,303643.0,782791.3,1604235.8,310.0,-27.61020501616982,152.55066369439842
310,2017,Ipswich,352500.0,330000.0,1137625.4,157759.5,919354.9,1525007.5,,-27.61020501616982,152.55066369439842
310,2018,Ipswich,365000.0,310500.0,808541.1,110133.7,643581.2,1593921.8,,-27.61020501616982,152.55066369439842
310,2019,Ipswich,375000.0,300000.0,771487.1,97300.9,619532.2,1749599.8,,-27.61020501616982,152.55066369439842
310,2020,Ipswich,,,1262013.8,128962.1,853364.0,2618319.0,,-27.61020501616982,152.55066369439842
310,2021,Ipswich,,,,,,,335.0,-27.61020501616982,152.55066369439842
311,2011,Logan - Beaudesert,,,326074.0,69444.8,217593.9,457467.3,300.0,-27.998926648341797,152.96396992318154
311,2012,Logan - Beaudesert,,,318006.2,89310.9,198187.3,606388.5,,-27.998926648341797,152.96396992318154
311,2013,Logan - Beaudesert,,,366739.4,55157.0,280692.0,520586.9,,-27.998926648341797,152.96396992318154
311,2014,Logan - Beaudesert,362500.0,230000.0,587735.6,75138.3,472460.4,748797.9,,-27.998926648341797,152.96396992318154
311,2015,Logan - Beaudesert,377000.0,250000.0,627140.2,98714.7,493074.9,806611.3,,-27.998926648341797,152.96396992318154
311,2016,Logan - Beaudesert,393000.0,250000.0,610676.8,169203.7,409907.2,865343.1,330.0,-27.998926648341797,152.96396992318154
311,2017,Logan - Beaudesert,399500.0,255000.0,818889.2,96291.2,681628.2,1153290.2,,-27.998926648341797,152.96396992318154
311,2018,Logan - Beaudesert,424500.0,265500.0,836362.2,149885.2,639177.4,1153656.4,,-27.998926648341797,152.96396992318154
311,2019,Logan - Beaudesert,423000.0,256750.0,648760.6,78507.2,523842.5,1223841.8,,-27.998926648341797,152.96396992318154
311,2020,Logan - Beaudesert,,,1305732.6,175464.1,974164.2,1827981.1,,-27.998926648341797,152.96396992318154
311,2021,Logan - Beaudesert,,,,,,,350.0,-27.998926648341797,152.96396992318154
312,2011,Mackay - Isaac - Whitsunday,,,571869.7,94444.9,426433.9,912013.5,270.0,-21.742283468236238,147.92474026958416
312,2012,Mackay - Isaac - Whitsunday,,,810279.0,223211.0,538604.4,1291455.9,,-21.742283468236238,147.92474026958416
312,2013,Mackay - Isaac - Whitsunday,,,477389.0,109667.0,329040.7,785910.3,,-21.742283468236238,147.92474026958416
312,2014,Mackay - Isaac - Whitsunday,410000.0,330000.0,215280.3,24103.9,155330.8,343563.0,,-21.742283468236238,147.92474026958416
312,2015,Mackay - Isaac - Whitsunday,375000.0,300000.0,159241.9,12215.9,119263.7,231370.5,,-21.742283468236238,147.92474026958416
312,2016,Mackay - Isaac - Whitsunday,335000.0,271350.0,110514.4,488.1,88273.2,202044.8,250.0,-21.742283468236238,147.92474026958416
312,2017,Mackay - Isaac - Whitsunday,320000.0,230000.0,285656.4,5994.9,189554.6,601867.3,,-21.742283468236238,147.92474026958416
312,2018,Mackay - Isaac - Whitsunday,333000.0,220000.0,329466.5,0.0,257805.8,523782.6,,-21.742283468236238,147.92474026958416
312,2019,Mackay - Isaac - Whitsunday,345000.0,249000.0,234888.4,1027.3,175147.1,535558.0,,-21.742283468236238,147.92474026958416
312,2020,Mackay - Isaac - Whitsunday,,,391372.2,6610.4,318699.9,633723.8,,-21.742283468236238,147.92474026958416
312,2021,Mackay - Isaac - Whitsunday,,,,,,,309.0,-21.742283468236238,147.92474026958416
313,2011,Moreton Bay - North,,,316370.3,100328.2,188635.1,380694.3,290.0,-26.87021017113172,152.58148154459883
313,2012,Moreton Bay - North,,,255567.8,64386.5,158329.1,370089.0,,-26.87021017113172,152.58148154459883
313,2013,Moreton Bay - North,,,338741.7,95788.0,211355.4,515333.3,,-26.87021017113172,152.58148154459883
313,2014,Moreton Bay - North,367000.0,312250.0,422549.6,85740.7,293342.6,599552.7,,-26.87021017113172,152.58148154459883
313,2015,Moreton Bay - North,378250.0,315000.0,447945.1,69775.8,338763.5,609407.7,,-26.87021017113172,152.58148154459883
313,2016,Moreton Bay - North,398000.0,323000.0,608731.0,143628.8,426754.3,901751.5,315.0,-26.87021017113172,152.58148154459883
313,2017,Moreton Bay - North,405000.0,330000.0,832458.5,219350.9,565037.5,996931.3,,-26.87021017113172,152.58148154459883
313,2018,Moreton Bay - North,425000.0,335000.0,695065.4,129066.9,521464.3,984343.2,,-26.87021017113172,152.58148154459883
313,2019,Moreton Bay - North,435000.0,329000.0,690109.1,101904.6,541380.4,1182415.4,,-26.87021017113172,152.58148154459883
313,2020,Moreton Bay - North,,,962096.0,98967.0,778598.2,1225951.1,,-26.87021017113172,152.58148154459883
313,2021,Moreton Bay - North,,,,,,,345.0,-26.87021017113172,152.58148154459883
314,2011,Moreton Bay - South,,,307616.0,43135.3,234494.1,381776.9,340.0,-27.269272631407812,152.85974377066267
314,2012,Moreton Bay - South,,,413331.7,139011.6,249239.1,543733.8,,-27.269272631407812,152.85974377066267
314,2013,Moreton Bay - South,,,476530.3,98064.5,350891.3,724586.8,,-27.269272631407812,152.85974377066267
314,2014,Moreton Bay - South,440000.0,336000.0,603164.6,158565.8,408885.2,839050.2,,-27.269272631407812,152.85974377066267
314,2015,Moreton Bay - South,451000.0,351000.0,547078.6,163728.0,351495.4,886827.1,,-27.269272631407812,152.85974377066267
314,2016,Moreton Bay - South,475000.0,360000.0,564778.5,155406.4,376025.3,739320.2,360.0,-27.269272631407812,152.85974377066267
314,2017,Moreton Bay - South,486750.0,355000.0,549753.6,204477.0,309269.2,709571.8,,-27.269272631407812,152.85974377066267
314,2018,Moreton Bay - South,499000.0,355000.0,405084.2,148436.5,217020.4,715764.0,,-27.269272631407812,152.85974377066267
314,2019,Moreton Bay - South,510000.0,332000.0,388715.3,108302.6,243428.0,591135.7,,-27.269272631407812,152.85974377066267
314,2020,Moreton Bay - South,,,552427.5,73168.9,425334.9,759593.4,,-27.269272631407812,152.85974377066267
314,2021,Moreton Bay - South,,,,,,,385.0,-27.269272631407812,152.85974377066267
315,2011,Queensland - Outback,,,55470.3,9461.0,37684.2,217479.0,100.0,-21.807402416469138,142.52373719664644
315,2012,Queensland - Outback,,,50175.3,9511.3,30252.4,149822.5,,-21.807402416469138,142.52373719664644
315,2013,Queensland - Outback,,,66940.8,26303.8,30008.7,163959.0,,-21.807402416469138,142.52373719664644
315,2014,Queensland - Outback,250000.0,350000.0,74770.9,16960.4,48405.4,126549.6,,-21.807402416469138,142.52373719664644
315,2015,Queensland - Outback,256500.0,367500.0,69738.9,7797.1,49132.0,142864.9,,-21.807402416469138,142.52373719664644
315,2016,Queensland - Outback,210000.0,336500.0,113760.8,5382.3,100355.2,188131.0,140.0,-21.807402416469138,142.52373719664644
315,2017,Queensland - Outback,190000.0,357500.0,100829.2,7401.7,87292.3,192703.2,,-21.807402416469138,142.52373719664644
315,2018,Queensland - Outback,195000.0,320000.0,31206.7,15198.8,9300.7,78360.6,,-21.807402416469138,142.52373719664644
315,2019,Queensland - Outback,187500.0,265000.0,34499.3,5720.9,20352.5,125104.1,,-21.807402416469138,142.52373719664644
315,2020,Queensland - Outback,,,41724.0,495.0,35918.0,140586.9,,-21.807402416469138,142.52373719664644
315,2021,Queensland - Outback,,,,,,,160.0,-21.807402416469138,142.52373719664644
316,2011,Sunshine Coast,,,566994.7,121563.6,364666.9,884594.2,320.0,-26.589057554710262,152.90900547450343
316,2012,Sunshine Coast,,,540808.6,92196.5,354914.9,1742379.0,,-26.589057554710262,152.90900547450343
316,2013,Sunshine Coast,,,817012.7,171481.2,547976.2,1123567.0,,-26.589057554710262,152.90900547450343
316,2014,Sunshine Coast,477044.0,360000.0,1046425.8,165045.3,762099.0,1327569.1,,-26.589057554710262,152.90900547450343
316,2015,Sunshine Coast,505000.0,370000.0,1292719.8,233097.4,926080.7,1569359.5,,-26.589057554710262,152.90900547450343
316,2016,Sunshine Coast,530000.0,390000.0,1517772.0,399271.2,976213.8,2347656.2,370.0,-26.589057554710262,152.90900547450343
316,2017,Sunshine Coast,562450.0,411000.0,1435799.1,278101.1,1005637.5,1884983.2,,-26.589057554710262,152.90900547450343
316,2018,Sunshine Coast,609000.0,430000.0,1590167.2,492709.9,928871.9,2097511.0,,-26.589057554710262,152.90900547450343
316,2019,Sunshine Coast,622000.0,435375.0,1462970.2,373590.9,780021.0,2141510.8,,-26.589057554710262,152.90900547450343
316,2020,Sunshine Coast,,,1859871.4,530594.3,1052298.2,2361027.3,,-26.589057554710262,152.90900547450343
316,2021,Sunshine Coast,,,,,,,440.0,-26.589057554710262,152.90900547450343
317,2011,Toowoomba,,,239156.9,22767.9,181606.1,357186.1,240.0,-27.61659643166337,152.08412375822635
317,2012,Toowoomba,,,226248.8,41256.0,149461.6,366358.3,,-27.61659643166337,152.08412375822635
317,2013,Toowoomba,,,340953.3,118902.8,186801.1,518097.0,,-27.61659643166337,152.08412375822635
317,2014,Toowoomba,349000.0,285000.0,374670.2,92405.9,241602.9,845542.5,,-27.61659643166337,152.08412375822635
317,2015,Toowoomba,369000.0,299000.0,362072.8,99307.6,224437.2,512388.4,,-27.61659643166337,152.08412375822635
317,2016,Toowoomba,372500.0,307750.0,323613.9,84002.3,194561.1,556781.6,285.0,-27.61659643166337,152.08412375822635
317,2017,Toowoomba,380000.0,294500.0,353300.6,57400.0,247887.6,588120.4,,-27.61659643166337,152.08412375822635
317,2018,Toowoomba,380000.0,290500.0,259686.0,48047.2,160786.6,450865.2,,-27.61659643166337,152.08412375822635
317,2019,Toowoomba,380000.0,277375.0,241454.2,22886.2,159142.6,522745.1,,-27.61659643166337,152.08412375822635
317,2020,Toowoomba,,,443207.0,21642.9,347168.7,676088.6,,-27.61659643166337,152.08412375822635
317,2021,Toowoomba,,,,,,,310.0,-27.61659643166337,152.08412375822635
318,2011,Townsville,,,461932.0,25174.6,357727.8,1051305.8,260.0,-20.040203594047554,145.9323859536981
318,2012,Townsville,,,488353.4,98227.5,327640.3,941281.0,,-20.040203594047554,145.9323859536981
318,2013,Townsville,,,460123.1,82086.2,323306.7,676854.8,,-20.040203594047554,145.9323859536981
318,2014,Townsville,353000.0,285000.0,434404.2,88306.1,292782.1,811935.7,,-20.040203594047554,145.9323859536981
318,2015,Townsville,345000.0,290000.0,303198.4,35386.9,218002.6,641362.8,,-20.040203594047554,145.9323859536981
318,2016,Townsville,332250.0,287000.0,282649.0,22537.9,206652.5,677829.0,280.0,-20.040203594047554,145.9323859536981
318,2017,Townsville,326500.0,255000.0,246868.1,9041.9,187421.5,697235.5,,-20.040203594047554,145.9323859536981
318,2018,Townsville,320000.0,275000.0,179978.3,4632.0,125797.8,539337.3,,-20.040203594047554,145.9323859536981
318,2019,Townsville,315000.0,235000.0,233772.7,24938.2,145934.0,565165.0,,-20.040203594047554,145.9323859536981
318,2020,Townsville,,,436200.1,16661.2,335427.8,873681.3,,-20.040203594047554,145.9323859536981
318,2021,Townsville,,,,,,,300.0,-20.040203594047554,145.9323859536981
319,2011,Wide Bay,,,350119.0,12227.5,298761.7,462744.4,220.0,-25.62551164413849,151.78637676339287
319,2012,Wide Bay,,,310927.2,20153.0,247602.8,560123.8,,-25.62551164413849,151.78637676339287
319,2013,Wide Bay,,,382898.8,30427.6,299908.6,613763.8,,-25.62551164413849,151.78637676339287
319,2014,Wide Bay,285000.0,260000.0,403194.8,27080.6,323348.5,571797.5,,-25.62551164413849,151.78637676339287
319,2015,Wide Bay,287500.0,260000.0,431182.8,22065.1,354900.0,715849.5,,-25.62551164413849,151.78637676339287
319,2016,Wide Bay,290000.0,252000.0,472318.7,24920.0,394813.5,623183.8,250.0,-25.62551164413849,151.78637676339287
319,2017,Wide Bay,300000.0,248000.0,456198.9,13415.6,383434.1,664150.7,,-25.62551164413849,151.78637676339287
319,2018,Wide Bay,310000.0,250000.0,551272.9,10770.6,370543.9,715661.4,,-25.62551164413849,151.78637676339287
319,2019,Wide Bay,310000.0,260000.0,527430.9,27316.0,376442.5,844330.7,,-25.62551164413849,151.78637676339287
319,2020,Wide Bay,,,846941.0,13189.4,727375.7,1129270.0,,-25.62551164413849,151.78637676339287
319,2021,Wide Bay,,,,,,,280.0,-25.62551164413849,151.78637676339287
401,2011,Adelaide - Central and Hills,,,412683.0,49932.4,232973.9,3350013.8,275.0,-34.97127466188179,138.83746731172184
401,2012,Adelaide - Central and Hills,,,574811.1,133948.2,235499.4,1080012.2,,-34.97127466188179,138.83746731172184
401,2013,Adelaide - Central and Hills,,,606572.1,164654.1,307507.4,1214301.2,,-34.97127466188179,138.83746731172184
401,2014,Adelaide - Central and Hills,581000.0,389000.0,889095.5,400500.3,325875.4,1329765.0,,-34.97127466188179,138.83746731172184
401,2015,Adelaide - Central and Hills,617000.0,400000.0,1013666.5,503459.6,364987.4,1711373.1,,-34.97127466188179,138.83746731172184
401,2016,Adelaide - Central and Hills,650000.0,400000.0,874613.7,348732.5,376533.8,2113216.2,312.0,-34.97127466188179,138.83746731172184
401,2017,Adelaide - Central and Hills,670000.0,430000.0,1154821.2,559957.5,425537.2,2485636.5,,-34.97127466188179,138.83746731172184
401,2018,Adelaide - Central and Hills,680000.0,445000.0,896463.4,309336.5,420609.9,1601226.6,,-34.97127466188179,138.83746731172184
401,2019,Adelaide - Central and Hills,702750.0,465000.0,1119019.9,498460.6,460098.2,1751202.1,,-34.97127466188179,138.83746731172184
401,2020,Adelaide - Central and Hills,,,1089286.6,316314.3,559719.5,2170498.7,,-34.97127466188179,138.83746731172184
401,2021,Adelaide - Central and Hills,,,,,,,355.0,-34.97127466188179,138.83746731172184
402,2011,Adelaide - North,,,486609.6,53218.5,402437.5,861289.1,230.0,-34.68721437702282,138.66490754451226
402,2012,Adelaide - North,,,475400.1,45748.3,400031.8,811918.7,,-34.68721437702282,138.66490754451226
402,2013,Adelaide - North,,,583527.1,66154.8,492066.1,863894.5,,-34.68721437702282,138.66490754451226
402,2014,Adelaide - North,329000.0,245000.0,517787.5,24188.6,462993.8,723204.7,,-34.68721437702282,138.66490754451226
402,2015,Adelaide - North,337850.0,242000.0,630675.7,77309.2,520852.7,1160067.8,,-34.68721437702282,138.66490754451226
402,2016,Adelaide - North,350000.0,245000.0,564098.7,61256.8,469864.8,806396.8,268.0,-34.68721437702282,138.66490754451226
402,2017,Adelaide - North,357000.0,247250.0,625554.9,80523.5,513432.5,1221584.5,,-34.68721437702282,138.66490754451226
402,2018,Adelaide - North,367000.0,255000.0,564867.7,44943.0,489666.2,1113833.6,,-34.68721437702282,138.66490754451226
402,2019,Adelaide - North,375000.0,250075.0,638542.3,44350.8,563124.9,1558175.2,,-34.68721437702282,138.66490754451226
402,2020,Adelaide - North,,,1077118.5,54493.2,972378.6,1860006.6,,-34.68721437702282,138.66490754451226
402,2021,Adelaide - North,,,,,,,300.0,-34.68721437702282,138.66490754451226
